,cast,title,genre,target
17683,이아영,친정엄마,드라마/감동,0
17684,이아영,왓 이즈 러브,드라마/감동,0
17685,유현주,또봇: 대도시의 영웅들,판타지/어드벤처,0
17686,유현주,지구를 지켜라!,액션/스릴러,0
17687,유현주,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
17688,유현주,"오디세우스, 길을 찾는 자",판타지/어드벤처,0
17689,이겨울,또봇: 대도시의 영웅들,판타지/어드벤처,0
17690,이겨울,지구를 지켜라!,액션/스릴러,0
17691,이겨울,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
17692,이겨울,"오디세우스, 길을 찾는 자",판타지/어드벤처,0
17693,박희민,또봇: 대도시의 영웅들,판타지/어드벤처,0
17694,박희민,지구를 지켜라!,액션/스릴러,0
17695,박희민,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
17696,박희민,"오디세우스, 길을 찾는 자",판타지/어드벤처,0
17697,최현진,이야기 쌈,"드라마/감동, 코미디/유머",0
17698,최현진,가방 들어주는 아이,"드라마/감동, 코미디/유머",0
17699,최현진,안녕 달아,드라마/감동,0
17700,최현진,"제1회 서울시 청년뮤지컬 페스티벌, 소월",드라마/감동,0
17701,최현진,번개맨: 전설의 시작,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
17702,최현진,케미스토리,드라마/감동,0
17703,최현진,날개 잃은 천사: 사람은 무엇으로 사는가,드라마/감동,0
17704,최현진,"베베핀, 우당탕탕 패밀리","코미디/유머, 음악중심/주크박스",0
17705,최현진,이야기 쌈,"드라마/감동, 코미디/유머",0
17706,최현진,"월곡: 지킨다는 것, 우리의 사명",드라마/감동,0
17707,최현진,친정엄마,드라마/감동,0
17708,최현진,왓 이즈 러브,드라마/감동,0
17709,김혜경,이야기 쌈,"드라마/감동, 코미디/유머",0
17710,김혜경,가방 들어주는 아이,"드라마/감동, 코미디/유머",0
17711,김혜경,안녕 달아,드라마/감동,0
17712,김혜경,"제1회 서울시 청년뮤지컬 페스티벌, 소월",드라마/감동,0
17713,김혜경,번개맨: 전설의 시작,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
17714,김혜경,케미스토리,드라마/감동,0
17715,김혜경,날개 잃은 천사: 사람은 무엇으로 사는가,드라마/감동,0
17716,김혜경,"베베핀, 우당탕탕 패밀리","코미디/유머, 음악중심/주크박스",0
17717,김혜경,이야기 쌈,"드라마/감동, 코미디/유머",0
17718,김혜경,"월곡: 지킨다는 것, 우리의 사명",드라마/감동,0
17719,김혜경,친정엄마,드라마/감동,0
17720,김혜경,왓 이즈 러브,드라마/감동,0
17721,김소현,내 친구 워렌버핏,코미디/유머,0
17722,김소현,번개맨: 우주최강 번개삼총사,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
17723,김소현,베어 더 뮤지컬,음악중심/주크박스,0
17724,김소현,"제18회 DIMF 공식초청작, 미싱링크","드라마/감동, 코미디/유머",0
17725,이정화,"헬로카봇 시즌7, 웰컴 투 파라다이스","코미디/유머, 판타지/어드벤처",0
17726,이정화,레인보우 공항,음악중심/주크박스,0
17727,이정화,렛미플라이,음악중심/주크박스,0
17728,이정화,페이크북 (fakebook),코미디/유머,0
17729,이정화,"창작ing, 13 후르츠케이크",코미디/유머,0
17730,이정화,6시 퇴근,코미디/유머,0
17731,이정화,지저스 크라이스트 수퍼스타 50주년 기념 한국 공연,음악중심/주크박스,0
17732,이정화,5! 해피맨,"코미디/유머, 음악중심/주크박스",0
17733,이정화,"헬로카봇 시즌7, 웰컴 투 파라다이스","코미디/유머, 판타지/어드벤처",0
17734,이정화,스파이크 어게인,"코미디/유머, 액션/스릴러",0
17735,이정화,이프아이월유 (IF I WERE YOU) 관객콜,코미디/유머,0
17736,이정화,그레이트 코멧,음악중심/주크박스,0
17737,이정화,에곤 실레,음악중심/주크박스,0
17738,이정화,캐리tv 액티비티: 점프점프,코미디/유머,0
17739,이정화,웬수같은 18번가,코미디/유머,0
17740,이정화,캐리와 슈퍼걸스,액션/스릴러,0
17741,이정화,시스터 액트,음악중심/주크박스,0
17742,이정화,캐리와 슈퍼걸스,"액션/스릴러, 음악중심/주크박스",0
17743,이정화,페페의 꿈,코미디/유머,0
17744,이정화,유앤잇,음악중심/주크박스,0
17745,이정화,그레이트 코멧,음악중심/주크박스,0
17746,이정화,핑크퐁과 아기상어의 생일파티 대소동,음악중심/주크박스,0
17747,이정화,우당탕탕 바다를 찾아서,음악중심/주크박스,0
17748,이정화,고고와 도도,"코미디/유머, 음악중심/주크박스",0
17749,강혜인,내 친구 워렌버핏,코미디/유머,0
17750,강혜인,번개맨: 우주최강 번개삼총사,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
17751,강혜인,베어 더 뮤지컬,음악중심/주크박스,0
17752,강혜인,"제18회 DIMF 공식초청작, 미싱링크","드라마/감동, 코미디/유머",0
17753,강혜인,시스터 액트,음악중심/주크박스,0
17754,강혜인,브람스,음악중심/주크박스,0
17755,강혜인,내 친구 워렌버핏,코미디/유머,0
17756,강혜인,"ACC 수요극장, 우리는 친구다","드라마/감동, 코미디/유머",0
17757,최지혜,천 개의 파랑,"드라마/감동, 음악중심/주크박스",0
17758,최지혜,아기돼지야 준비해!,코미디/유머,0
17759,최지혜,노트르담 드 파리,"드라마/감동, 판타지/어드벤처, 음악중심/주크박스",0
17760,최지혜,"제18회 DIMF 창작지원작, 시지프스",판타지/어드벤처,0
17761,최지혜,젤다,판타지/어드벤처,0
17762,최지혜,브람스,음악중심/주크박스,0
17763,최지혜,천 개의 파랑,"드라마/감동, 음악중심/주크박스",0
17764,최지혜,알라딘과 자스민공주,판타지/어드벤처,0
17765,최지혜,데스노트,액션/스릴러,0
17766,최지혜,삼거리 슈퍼스타,음악중심/주크박스,0
17767,최지혜,"두들팝 VER.2, 폴리팝","코미디/유머, 음악중심/주크박스",0
17768,최지혜,"창작ing, 13 후르츠케이크",코미디/유머,0
17769,박영수,"스웨그에이지 외쳐,조선!",코미디/유머,0
17770,박영수,스토리 오브 마이라이프,"드라마/감동, 판타지/어드벤처",0
17771,박영수,"베베핀, 우당탕탕 패밀리",코미디/유머,0
17772,박영수,더데빌: 에덴,액션/스릴러,0
17773,박영수,"헬로카봇 시즌7, 웰컴 투 파라다이스",코미디/유머,0
17774,박영수,집들이 콘서트 #40. 이건 홍보가 아냐,코미디/유머,0
17775,박영수,"스웨그에이지 외쳐,조선!",코미디/유머,0
17776,박영수,나는나비 시즌4,코미디/유머,0
17777,박영수,웬수같은 18번가,코미디/유머,0
17778,박영수,몬테크리스토,"드라마/감동, 액션/스릴러",0
17779,박영수,미니특공대: 브이레인저스,"액션/스릴러, 판타지/어드벤처, 음악중심/주크박스",0
17780,박영수,네네네,코미디/유머,0
17781,박영수,"헬로카봇 시즌7, 웰컴 투 파라다이스","코미디/유머, 액션/스릴러",0
17782,박영수,친정엄마,"드라마/감동, 코미디/유머",0
17783,박영수,세종 이도의 꿈,"드라마/감동, 음악중심/주크박스",0
17784,박영수,실업자들,코미디/유머,0
17785,박영수,몬테크리스토,"드라마/감동, 액션/스릴러",0
17786,박영수,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
17787,박영수,번개맨 : 우주최강 번개삼총사,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
17788,박영수,집들이 콘서트 #40. 이건 홍보가 아냐,코미디/유머,0
17789,박영수,"헬로카봇 시즌7, 웰컴 투 파라다이스","코미디/유머, 액션/스릴러, 판타지/어드벤처",0
17790,박영수,"피크닉#4, 등등곡",코미디/유머,0
17791,박영수,스파이크 어게인,"코미디/유머, 액션/스릴러",0
17792,박영수,천 개의 파랑,"드라마/감동, 음악중심/주크박스",0
17793,박영수,"ACC 수요극장, 우리는 친구다","드라마/감동, 코미디/유머",0
17794,박영수,"베베핀, 우당탕탕 패밀리",코미디/유머,0
17795,박영수,이프아이월유 (IF I WERE YOU) 관객콜,코미디/유머,0
17796,박영수,킴즈,"드라마/감동, 코미디/유머",0
17797,임별,마리 앙투아네트,판타지/어드벤처,0
17798,임별,와일드 그레이,판타지/어드벤처,0
17799,임별,미스트,판타지/어드벤처,0
17800,임별,시카고,"코미디/유머, 음악중심/주크박스",0
17801,임별,"여기, 피화당","드라마/감동, 코미디/유머",0
17802,임별,"종로 가족공연축제, 삼양동화: 헨젤과 새엄마, 거울을 깬 왕비",판타지/어드벤처,0
17803,임별,달을 품은 슈퍼맨,판타지/어드벤처,0
17804,임별,트리아웃,"드라마/감동, 코미디/유머",0
17805,임별,마리 앙투아네트,판타지/어드벤처,0
17806,임별,"창작ing, 13 후르츠케이크",코미디/유머,0
17807,임별,스틸의 환상놀이터: 크리스마스편,"코미디/유머, 음악중심/주크박스",0
17808,임별,아기돼지야 준비해!,코미디/유머,0
17809,양승리,마리 앙투아네트,판타지/어드벤처,0
17810,양승리,와일드 그레이,판타지/어드벤처,0
17811,양승리,미스트,판타지/어드벤처,0
17812,양승리,시카고,"코미디/유머, 음악중심/주크박스",0
17813,양승리,"여기, 피화당","드라마/감동, 코미디/유머",0
17814,양승리,"종로 가족공연축제, 삼양동화: 헨젤과 새엄마, 거울을 깬 왕비",판타지/어드벤처,0
17815,양승리,달을 품은 슈퍼맨,판타지/어드벤처,0
17816,양승리,트리아웃,"드라마/감동, 코미디/유머",0
17817,양승리,마리 앙투아네트,판타지/어드벤처,0
17818,양승리,"창작ing, 13 후르츠케이크",코미디/유머,0
17819,양승리,종의 기원,판타지/어드벤처,0
17820,양승리,빨간모자야 조심해!,코미디/유머,0
17821,양승리,넌 특별하단다 2회,코미디/유머,0
17822,양승리,"패밀리 초이스 1, 캔터빌의 유령",판타지/어드벤처,0
17823,양승리,파이팅콜,코미디/유머,0
17824,양승리,웬수같은 18번가,코미디/유머,0
17825,양승리,이솝이야기,판타지/어드벤처,0
17826,양승리,"파워레인저 다이노포스, 새로운 세계","액션/스릴러, 판타지/어드벤처",0
17827,양승리,젤다,판타지/어드벤처,0
17828,양승리,"헬로카봇 시즌7, 웰컴 투 파라다이스","코미디/유머, 액션/스릴러, 음악중심/주크박스",0
17829,정서우,또봇: 대도시의 영웅들,판타지/어드벤처,0
17830,정서우,지구를 지켜라!,액션/스릴러,0
17831,정서우,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
17832,정서우,"오디세우스, 길을 찾는 자",판타지/어드벤처,0
17833,정서우,"창작ing, 13 후르츠케이크",코미디/유머,0
17834,정서우,앤 ANNE,드라마/감동,0
17835,정서우,또봇: 대도시의 영웅들,판타지/어드벤처,0
17836,정서우,"두들팝 VER.2, 폴리팝","코미디/유머, 음악중심/주크박스",0
17837,김가희,또봇: 대도시의 영웅들,판타지/어드벤처,0
17838,김가희,지구를 지켜라!,액션/스릴러,0
17839,김가희,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
17840,김가희,"오디세우스, 길을 찾는 자",판타지/어드벤처,0
17841,김가희,"창작ing, 13 후르츠케이크",코미디/유머,0
17842,김가희,앤 ANNE,드라마/감동,0
17843,김가희,또봇: 대도시의 영웅들,판타지/어드벤처,0
17844,김가희,"두들팝 VER.2, 폴리팝","코미디/유머, 음악중심/주크박스",0
17845,최영선,또봇: 대도시의 영웅들,판타지/어드벤처,0
17846,최영선,지구를 지켜라!,액션/스릴러,0
17847,최영선,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
17848,최영선,"오디세우스, 길을 찾는 자",판타지/어드벤처,0
17849,최영선,"창작ing, 13 후르츠케이크",코미디/유머,0
17850,최영선,앤 ANNE,드라마/감동,0
17851,최영선,또봇: 대도시의 영웅들,판타지/어드벤처,0
17852,최영선,"두들팝 VER.2, 폴리팝","코미디/유머, 음악중심/주크박스",0
17853,류지연,또봇: 대도시의 영웅들,판타지/어드벤처,0
17854,류지연,지구를 지켜라!,액션/스릴러,0
17855,류지연,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
17856,류지연,"오디세우스, 길을 찾는 자",판타지/어드벤처,0
17857,류지연,"창작ing, 13 후르츠케이크",코미디/유머,0
17858,류지연,앤 ANNE,드라마/감동,0
17859,류지연,또봇: 대도시의 영웅들,판타지/어드벤처,0
17860,류지연,"두들팝 VER.2, 폴리팝","코미디/유머, 음악중심/주크박스",0
17861,황유경,또봇: 대도시의 영웅들,판타지/어드벤처,0
17862,황유경,지구를 지켜라!,액션/스릴러,0
17863,황유경,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
17864,황유경,"오디세우스, 길을 찾는 자",판타지/어드벤처,0
17865,황유경,"창작ing, 13 후르츠케이크",코미디/유머,0
17866,황유경,앤 ANNE,드라마/감동,0
17867,황유경,또봇: 대도시의 영웅들,판타지/어드벤처,0
17868,황유경,"두들팝 VER.2, 폴리팝","코미디/유머, 음악중심/주크박스",0
17869,김용훈,또봇: 대도시의 영웅들,판타지/어드벤처,0
17870,김용훈,지구를 지켜라!,액션/스릴러,0
17871,김용훈,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
17872,김용훈,"오디세우스, 길을 찾는 자",판타지/어드벤처,0
17873,김용훈,"창작ing, 13 후르츠케이크",코미디/유머,0
17874,김용훈,앤 ANNE,드라마/감동,0
17875,김용훈,또봇: 대도시의 영웅들,판타지/어드벤처,0
17876,김용훈,"두들팝 VER.2, 폴리팝","코미디/유머, 음악중심/주크박스",0
17877,전재광,마리 앙투아네트,판타지/어드벤처,0
17878,전재광,와일드 그레이,판타지/어드벤처,0
17879,전재광,미스트,판타지/어드벤처,0
17880,전재광,시카고,"코미디/유머, 음악중심/주크박스",0
17881,전재광,"여기, 피화당","드라마/감동, 코미디/유머",0
17882,전재광,"종로 가족공연축제, 삼양동화: 헨젤과 새엄마, 거울을 깬 왕비",판타지/어드벤처,0
17883,전재광,달을 품은 슈퍼맨,판타지/어드벤처,0
17884,전재광,트리아웃,"드라마/감동, 코미디/유머",0
17885,허만,등등곡,음악중심/주크박스,0
17886,허만,신과함께: 저승편,판타지/어드벤처,0
17887,허만,이블데드,판타지/어드벤처,0
17888,허만,우당탕탕 바다를 찾아서,음악중심/주크박스,0
17889,허만,앤 ANNE (11.30),드라마/감동,0
17890,허만,더닝: 빛의 시간,판타지/어드벤처,0
17891,허만,등등곡,음악중심/주크박스,0
17892,허만,슈퍼스타 뽀로로 드림콘서트 시즌2,음악중심/주크박스,0
17893,허만,안테모사,드라마/감동,0
17894,허만,서편제,판타지/어드벤처,0
17895,허만,조선 이야기꾼 전기수,드라마/감동,0
17896,허만,살리에르,음악중심/주크박스,0
17897,허만,미스트,판타지/어드벤처,0
17898,허만,베어 더 뮤지컬,음악중심/주크박스,0
17899,허만,피노키오야 노올자~!,"코미디/유머, 판타지/어드벤처",0
17900,허만,라흐마니노프,음악중심/주크박스,0
17901,윤다희,등등곡,음악중심/주크박스,0
17902,윤다희,신과함께: 저승편,판타지/어드벤처,0
17903,윤다희,이블데드,판타지/어드벤처,0
17904,윤다희,우당탕탕 바다를 찾아서,음악중심/주크박스,0
17905,윤다희,앤 ANNE (11.30),드라마/감동,0
17906,윤다희,더닝: 빛의 시간,판타지/어드벤처,0
17907,윤다희,등등곡,음악중심/주크박스,0
17908,윤다희,슈퍼스타 뽀로로 드림콘서트 시즌2,음악중심/주크박스,0
17909,천송이,등등곡,음악중심/주크박스,0
17910,천송이,신과함께: 저승편,판타지/어드벤처,0
17911,천송이,이블데드,판타지/어드벤처,0
17912,천송이,우당탕탕 바다를 찾아서,음악중심/주크박스,0
17913,천송이,앤 ANNE (11.30),드라마/감동,0
17914,천송이,더닝: 빛의 시간,판타지/어드벤처,0
17915,천송이,등등곡,음악중심/주크박스,0
17916,천송이,슈퍼스타 뽀로로 드림콘서트 시즌2,음악중심/주크박스,0
17917,박찬미,등등곡,음악중심/주크박스,0
17918,박찬미,신과함께: 저승편,판타지/어드벤처,0
17919,박찬미,이블데드,판타지/어드벤처,0
17920,박찬미,우당탕탕 바다를 찾아서,음악중심/주크박스,0
17921,박찬미,앤 ANNE (11.30),드라마/감동,0
17922,박찬미,더닝: 빛의 시간,판타지/어드벤처,0
17923,박찬미,등등곡,음악중심/주크박스,0
17924,박찬미,슈퍼스타 뽀로로 드림콘서트 시즌2,음악중심/주크박스,0
17925,김가람,섬: 1933~2019,드라마/감동,0
17926,김가람,친정엄마,드라마/감동,0
17927,김가람,한글용사 아이야: 사라진 한글을 찾아라!,판타지/어드벤처,0
17928,김가람,테레즈 라캥,"드라마/감동, 코미디/유머",0
17929,김가람,5! 해피맨,"코미디/유머, 음악중심/주크박스",0
17930,김가람,섬: 1933~2019,드라마/감동,0
17931,김가람,왓 이즈 러브,드라마/감동,0
17932,김가람,"매직 판타지아, 도로시 리턴즈",판타지/어드벤처,0
17933,김가람,가시나무 새,드라마/감동,0
17934,김가람,제시카,"드라마/감동, 음악중심/주크박스",0
17935,김가람,은하철도의 밤,판타지/어드벤처,0
17936,김가람,헬로카봇 시즌7: 웰컴 투 파라다이스,판타지/어드벤처,0
17937,김가람,앤 ANNE (11.30),드라마/감동,0
17938,김가람,푸른 잿빛 밤,드라마/감동,0
17939,김가람,테레즈 라캥,드라마/감동,0
17940,김가람,전설의 리틀 농구단,"드라마/감동, 코미디/유머, 액션/스릴러, 판타지/어드벤처, 음악중심/주크박스 중에는 드라마/감동",0
17941,김가람,드라이 플라워,"드라마/감동, 음악중심/주크박스",0
17942,김가람,"민쩌미, 사랑해요 엄마!","드라마/감동, 코미디/유머",0
17943,김가람,바람으로의 여행,드라마/감동,0
17944,김가람,설민석의 한국사 대모험: 영웅의 시간,판타지/어드벤처,0
17945,이진욱,등등곡,음악중심/주크박스,0
17946,이진욱,신과함께: 저승편,판타지/어드벤처,0
17947,이진욱,이블데드,판타지/어드벤처,0
17948,이진욱,우당탕탕 바다를 찾아서,음악중심/주크박스,0
17949,이진욱,앤 ANNE (11.30),드라마/감동,0
17950,이진욱,더닝: 빛의 시간,판타지/어드벤처,0
17951,이진욱,등등곡,음악중심/주크박스,0
17952,이진욱,슈퍼스타 뽀로로 드림콘서트 시즌2,음악중심/주크박스,0
17953,이나영,칠칠,음악중심/주크박스,0
17954,이나영,앤 ANNE,"드라마/감동, 음악중심/주크박스",0
17955,이나영,드라이 플라워,"드라마/감동, 음악중심/주크박스",0
17956,이나영,캐리와 슈퍼걸스,액션/스릴러,0
17957,이나영,발레소년,음악중심/주크박스,0
17958,이나영,킹키부츠,음악중심/주크박스,0
17959,이나영,칠칠,음악중심/주크박스,0
17960,이나영,"제17회 DIMF 창작지원작, 왕자대전",음악중심/주크박스,0
17961,이나영,전설의 리틀 농구단,"드라마/감동, 코미디/유머, 액션/스릴러, 판타지/어드벤처, 음악중심/주크박스 중에는 드라마/감동",0
17962,이나영,금수SHOW,음악중심/주크박스,0
17963,이나영,"어린이를 위한 오감음악극: 꼼싹, 꿈싹",음악중심/주크박스,0
17964,이나영,아이 캔 플라이(I CAN FLY),"드라마/감동, 코미디/유머",0
17965,이나영,인사이드 윌리엄,"드라마/감동, 코미디/유머",0
17966,이나영,지구를 지켜라!,음악중심/주크박스,0
17967,이나영,인피니티 플라잉,음악중심/주크박스,0
17968,이나영,유앤잇,음악중심/주크박스,0
17969,이나영,금수SHOW,음악중심/주크박스,0
17970,이나영,프리즌,액션/스릴러,0
17971,이나영,라흐마니노프,음악중심/주크박스,0
17972,이나영,킹키부츠,음악중심/주크박스,0
17973,이나영,파워레인저 다이노포스: 새로운 세계,"액션/스릴러, 판타지/어드벤처",0
17974,이나영,"와일드 와일드, 애프터파티",음악중심/주크박스,0
17975,이나영,스토리 오브 마이라이프,"드라마/감동, 판타지/어드벤처",0
17976,이나영,천 개의 파랑,"드라마/감동, 음악중심/주크박스",0
17977,공예림,또봇: 대도시의 영웅들,판타지/어드벤처,0
17978,공예림,지구를 지켜라!,액션/스릴러,0
17979,공예림,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
17980,공예림,"오디세우스, 길을 찾는 자",판타지/어드벤처,0
17981,이아영,이야기 쌈,"드라마/감동, 코미디/유머",0
17982,이아영,가방 들어주는 아이,"드라마/감동, 코미디/유머",0
17983,이아영,안녕 달아,드라마/감동,0
17984,이아영,"제1회 서울시 청년뮤지컬 페스티벌, 소월",드라마/감동,0
17985,이아영,번개맨: 전설의 시작,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
17986,이아영,케미스토리,드라마/감동,0
17987,이아영,날개 잃은 천사: 사람은 무엇으로 사는가,드라마/감동,0
17988,이아영,"베베핀, 우당탕탕 패밀리","코미디/유머, 음악중심/주크박스",0
17989,이아영,이야기 쌈,"드라마/감동, 코미디/유머",0
17990,이아영,"월곡: 지킨다는 것, 우리의 사명",드라마/감동,0
17991,이아영,친정엄마,드라마/감동,0
17992,이아영,왓 이즈 러브,드라마/감동,0
17993,유현주,또봇: 대도시의 영웅들,판타지/어드벤처,0
17994,유현주,지구를 지켜라!,액션/스릴러,0
17995,유현주,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
17996,유현주,"오디세우스, 길을 찾는 자",판타지/어드벤처,0
17997,이겨울,또봇: 대도시의 영웅들,판타지/어드벤처,0
17998,이겨울,지구를 지켜라!,액션/스릴러,0
17999,이겨울,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
18000,이겨울,"오디세우스, 길을 찾는 자",판타지/어드벤처,0
18001,박희민,또봇: 대도시의 영웅들,판타지/어드벤처,0
18002,박희민,지구를 지켜라!,액션/스릴러,0
18003,박희민,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
18004,박희민,"오디세우스, 길을 찾는 자",판타지/어드벤처,0
18005,최현진,이야기 쌈,"드라마/감동, 코미디/유머",0
18006,최현진,가방 들어주는 아이,"드라마/감동, 코미디/유머",0
18007,최현진,안녕 달아,드라마/감동,0
18008,최현진,"제1회 서울시 청년뮤지컬 페스티벌, 소월",드라마/감동,0
18009,최현진,번개맨: 전설의 시작,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
18010,최현진,케미스토리,드라마/감동,0
18011,최현진,날개 잃은 천사: 사람은 무엇으로 사는가,드라마/감동,0
18012,최현진,"베베핀, 우당탕탕 패밀리","코미디/유머, 음악중심/주크박스",0
18013,최현진,이야기 쌈,"드라마/감동, 코미디/유머",0
18014,최현진,"월곡: 지킨다는 것, 우리의 사명",드라마/감동,0
18015,최현진,친정엄마,드라마/감동,0
18016,최현진,왓 이즈 러브,드라마/감동,0
18017,김혜경,이야기 쌈,"드라마/감동, 코미디/유머",0
18018,김혜경,가방 들어주는 아이,"드라마/감동, 코미디/유머",0
18019,김혜경,안녕 달아,드라마/감동,0
18020,김혜경,"제1회 서울시 청년뮤지컬 페스티벌, 소월",드라마/감동,0
18021,김혜경,번개맨: 전설의 시작,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
18022,김혜경,케미스토리,드라마/감동,0
18023,김혜경,날개 잃은 천사: 사람은 무엇으로 사는가,드라마/감동,0
18024,김혜경,"베베핀, 우당탕탕 패밀리","코미디/유머, 음악중심/주크박스",0
18025,김혜경,이야기 쌈,"드라마/감동, 코미디/유머",0
18026,김혜경,"월곡: 지킨다는 것, 우리의 사명",드라마/감동,0
18027,김혜경,친정엄마,드라마/감동,0
18028,김혜경,왓 이즈 러브,드라마/감동,0
18029,김근형,천 개의 파랑,"드라마/감동, 음악중심/주크박스",0
18030,김근형,빌의 구둣방,드라마/감동,0
18031,김근형,버지니아 울프,드라마/감동,0
18032,김근형,"제18회 DIMF 창작지원작, 페이지나",드라마/감동,0
18033,김근형,알쏭달쏭 캐치! 티니핑: 신비한 상자를 열어라!,"코미디/유머, 판타지/어드벤처",0
18034,김근형,시카고,"코미디/유머, 음악중심/주크박스",0
18035,김근형,천 개의 파랑,"드라마/감동, 음악중심/주크박스",0
18036,김근형,파워레인저 다이노포스: 새로운 세계,"액션/스릴러, 판타지/어드벤처",0
18037,김성학,마리 퀴리,드라마/감동,0
18038,김성학,키다리 아저씨,드라마/감동,0
18039,김성학,프리즌,액션/스릴러,0
18040,김성학,셜록홈즈: 앤더슨가의 비밀,액션/스릴러,0
18041,김성학,NEW 달을 품은 슈퍼맨,"드라마/감동, 코미디/유머, 액션/스릴러, 판타지/어드벤처, 음악중심/주크박스 중 판타지/어드벤처",0
18042,김성학,마리 퀴리,드라마/감동,0
18043,김성학,"파워레인저 다이노포스, 새로운 세계","액션/스릴러, 판타지/어드벤처",0
18044,김성학,모차르트!,음악중심/주크박스,0
18045,안인섭,가시나무 새,드라마/감동,0
18046,안인섭,지구를 지켜라!,액션/스릴러,0
18047,안인섭,진짜나쁜소녀,코미디/유머,0
18048,안인섭,접변,"드라마/감동, 코미디/유머",0
18049,윤정화,섬: 1933~2019,드라마/감동,0
18050,윤정화,스크루테이프의 편지,드라마/감동,0
18051,윤정화,헬렌 앤 미,드라마/감동,0
18052,윤정화,젠틀맨스 가이드: 사랑과 살인편,"코미디/유머, 액션/스릴러",0
18053,윤정화,앤 ANNE,"드라마/감동, 음악중심/주크박스",0
18054,윤정화,시카고,"코미디/유머, 음악중심/주크박스",0
18055,윤정화,섬: 1933~2019,드라마/감동,0
18056,윤정화,왓 이즈 러브,드라마/감동,0
18057,윤정화,레드북,음악중심/주크박스,0
18058,윤정화,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
18059,윤정화,"두들팝 VER.2, 폴리팝","코미디/유머, 음악중심/주크박스",0
18060,윤정화,그날들,드라마/감동,0
18061,이미현,마리 퀴리,드라마/감동,0
18062,이미현,키다리 아저씨,드라마/감동,0
18063,이미현,프리즌,액션/스릴러,0
18064,이미현,셜록홈즈: 앤더슨가의 비밀,액션/스릴러,0
18065,이미현,NEW 달을 품은 슈퍼맨,"드라마/감동, 코미디/유머, 액션/스릴러, 판타지/어드벤처, 음악중심/주크박스 중 판타지/어드벤처",0
18066,이미현,마리 퀴리,드라마/감동,0
18067,이미현,"파워레인저 다이노포스, 새로운 세계","액션/스릴러, 판타지/어드벤처",0
18068,이미현,모차르트!,음악중심/주크박스,0
18069,장재동,가시나무 새,드라마/감동,0
18070,장재동,지구를 지켜라!,액션/스릴러,0
18071,장재동,진짜나쁜소녀,코미디/유머,0
18072,장재동,접변,"드라마/감동, 코미디/유머",0
18073,채희원,마리 퀴리,드라마/감동,0
18074,채희원,키다리 아저씨,드라마/감동,0
18075,채희원,프리즌,액션/스릴러,0
18076,채희원,셜록홈즈: 앤더슨가의 비밀,액션/스릴러,0
18077,채희원,NEW 달을 품은 슈퍼맨,"드라마/감동, 코미디/유머, 액션/스릴러, 판타지/어드벤처, 음악중심/주크박스 중 판타지/어드벤처",0
18078,채희원,마리 퀴리,드라마/감동,0
18079,채희원,"파워레인저 다이노포스, 새로운 세계","액션/스릴러, 판타지/어드벤처",0
18080,채희원,모차르트!,음악중심/주크박스,0
18081,공예림,또봇: 대도시의 영웅들,판타지/어드벤처,0
18082,공예림,지구를 지켜라!,액션/스릴러,0
18083,공예림,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
18084,공예림,"오디세우스, 길을 찾는 자",판타지/어드벤처,0
18085,이아영,이야기 쌈,"드라마/감동, 코미디/유머",0
18086,이아영,가방 들어주는 아이,"드라마/감동, 코미디/유머",0
18087,이아영,안녕 달아,드라마/감동,0
18088,이아영,"제1회 서울시 청년뮤지컬 페스티벌, 소월",드라마/감동,0
18089,이아영,번개맨: 전설의 시작,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
18090,이아영,케미스토리,드라마/감동,0
18091,이아영,날개 잃은 천사: 사람은 무엇으로 사는가,드라마/감동,0
18092,이아영,"베베핀, 우당탕탕 패밀리","코미디/유머, 음악중심/주크박스",0
18093,이아영,이야기 쌈,"드라마/감동, 코미디/유머",0
18094,이아영,"월곡: 지킨다는 것, 우리의 사명",드라마/감동,0
